Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
21,0.41,0.33714,2.9662,2659.7,3875.8,47.413,10.167,14.3,1309.4,-0.29321,8.84E-06,0.18323
21,0.42,0.34534,2.8957,2659.6,3875.8,47.314,10.167,14.3,1309.5,-0.29326,8.84E-06,0.18324
21,0.43,0.35354,2.8285,2659.6,3875.9,47.216,10.168,14.301,1309.6,-0.29331,8.84E-06,0.18325
21,0.44,0.36174,2.7644,2659.6,3875.9,47.121,10.168,14.301,1309.7,-0.29335,8.84E-06,0.18326
21,0.45,0.36994,2.7031,2659.5,3876,47.029,10.168,14.301,1309.8,-0.2934,8.84E-06,0.18327
21,0.46,0.37814,2.6445,2659.5,3876,46.938,10.168,14.301,1309.9,-0.29345,8.84E-06,0.18328
21,0.47,0.38634,2.5884,2659.5,3876,46.849,10.168,14.302,1309.9,-0.2935,8.84E-06,0.18328
21,0.48,0.39453,2.5346,2659.5,3876.1,46.762,10.168,14.302,1310,-0.29355,8.84E-06,0.18329
21,0.49,0.40273,2.4831,2659.4,3876.1,46.677,10.168,14.302,1310.1,-0.29359,8.84E-06,0.1833
21,0.5,0.41092,2.4335,2659.4,3876.2,46.594,10.168,14.303,1310.2,-0.29364,8.84E-06,0.18331
21,0.51,0.41912,2.386,2659.4,3876.2,46.512,10.168,14.303,1310.3,-0.29369,8.84E-06,0.18332
21,0.52,0.42731,2.3402,2659.3,3876.2,46.432,10.168,14.303,1310.4,-0.29374,8.84E-06,0.18333
21,0.53,0.4355,2.2962,2659.3,3876.3,46.353,10.168,14.303,1310.4,-0.29378,8.84E-06,0.18333
21,0.54,0.44369,2.2538,2659.3,3876.3,46.276,10.168,14.304,1310.5,-0.29383,8.84E-06,0.18334
21,0.55,0.45188,2.213,2659.2,3876.4,46.2,10.169,14.304,1310.6,-0.29388,8.84E-06,0.18335
21,0.56,0.46007,2.1736,2659.2,3876.4,46.126,10.169,14.304,1310.7,-0.29393,8.84E-06,0.18336
21,0.57,0.46826,2.1356,2659.2,3876.5,46.052,10.169,14.305,1310.8,-0.29398,8.84E-06,0.18337
21,0.58,0.47645,2.0989,2659.2,3876.5,45.981,10.169,14.305,1310.9,-0.29402,8.85E-06,0.18338
21,0.59,0.48463,2.0634,2659.1,3876.5,45.91,10.169,14.305,1311,-0.29407,8.85E-06,0.18338
21,0.6,0.49282,2.0292,2659.1,3876.6,45.841,10.169,14.305,1311,-0.29412,8.85E-06,0.18339
21,0.61,0.501,1.996,2659.1,3876.6,45.772,10.169,14.306,1311.1,-0.29417,8.85E-06,0.1834
21,0.62,0.50918,1.9639,2659,3876.7,45.705,10.169,14.306,1311.2,-0.29422,8.85E-06,0.18341
21,0.63,0.51737,1.9329,2659,3876.7,45.639,10.169,14.306,1311.3,-0.29427,8.85E-06,0.18342
21,0.64,0.52555,1.9028,2659,3876.8,45.574,10.169,14.307,1311.4,-0.29431,8.85E-06,0.18343
21,0.65,0.53373,1.8736,2658.9,3876.8,45.51,10.169,14.307,1311.5,-0.29436,8.85E-06,0.18343
21,0.66,0.54191,1.8453,2658.9,3876.8,45.447,10.169,14.307,1311.6,-0.29441,8.85E-06,0.18344
21,0.67,0.55008,1.8179,2658.9,3876.9,45.385,10.17,14.307,1311.6,-0.29446,8.85E-06,0.18345
21,0.68,0.55826,1.7913,2658.9,3876.9,45.324,10.17,14.308,1311.7,-0.29451,8.85E-06,0.18346
21,0.69,0.56644,1.7654,2658.8,3877,45.263,10.17,14.308,1311.8,-0.29456,8.85E-06,0.18347
21,0.7,0.57461,1.7403,2658.8,3877,45.204,10.17,14.308,1311.9,-0.29461,8.85E-06,0.18348
21,0.71,0.58279,1.7159,2658.8,3877,45.145,10.17,14.309,1312,-0.29465,8.85E-06,0.18348
21,0.72,0.59096,1.6922,2658.7,3877.1,45.087,10.17,14.309,1312.1,-0.2947,8.85E-06,0.18349
21,0.73,0.59913,1.6691,2658.7,3877.1,45.03,10.17,14.309,1312.2,-0.29475,8.85E-06,0.1835
21,0.74,0.60731,1.6466,2658.7,3877.2,44.974,10.17,14.309,1312.2,-0.2948,8.85E-06,0.18351
21,0.75,0.61548,1.6248,2658.6,3877.2,44.919,10.17,14.31,1312.3,-0.29485,8.85E-06,0.18352
21,0.76,0.62365,1.6035,2658.6,3877.3,44.864,10.17,14.31,1312.4,-0.2949,8.85E-06,0.18353
21,0.77,0.63181,1.5827,2658.6,3877.3,44.81,10.17,14.31,1312.5,-0.29495,8.85E-06,0.18353
21,0.78,0.63998,1.5625,2658.6,3877.3,44.757,10.17,14.311,1312.6,-0.295,8.85E-06,0.18354
21,0.79,0.64815,1.5429,2658.5,3877.4,44.704,10.171,14.311,1312.7,-0.29505,8.85E-06,0.18355
21,0.8,0.65631,1.5237,2658.5,3877.4,44.652,10.171,14.311,1312.7,-0.29509,8.85E-06,0.18356
21,0.81,0.66448,1.5049,2658.5,3877.5,44.601,10.171,14.311,1312.8,-0.29514,8.85E-06,0.18357
21,0.82,0.67264,1.4867,2658.4,3877.5,44.55,10.171,14.312,1312.9,-0.29519,8.85E-06,0.18357
21,0.83,0.6808,1.4689,2658.4,3877.6,44.5,10.171,14.312,1313,-0.29524,8.85E-06,0.18358
21,0.84,0.68897,1.4514,2658.4,3877.6,44.45,10.171,14.312,1313.1,-0.29529,8.85E-06,0.18359
21,0.85,0.69713,1.4345,2658.3,3877.6,44.402,10.171,14.313,1313.2,-0.29534,8.85E-06,0.1836
21,0.86,0.70529,1.4179,2658.3,3877.7,44.353,10.171,14.313,1313.3,-0.29539,8.85E-06,0.18361
21,0.87,0.71345,1.4016,2658.3,3877.7,44.305,10.171,14.313,1313.3,-0.29544,8.85E-06,0.18362
21,0.88,0.7216,1.3858,2658.3,3877.8,44.258,10.171,14.313,1313.4,-0.29549,8.85E-06,0.18362
21,0.89,0.72976,1.3703,2658.2,3877.8,44.211,10.171,14.314,1313.5,-0.29554,8.85E-06,0.18363
21,0.9,0.73792,1.3552,2658.2,3877.9,44.165,10.171,14.314,1313.6,-0.29559,8.85E-06,0.18364
21,0.91,0.74607,1.3404,2658.2,3877.9,44.12,10.172,14.314,1313.7,-0.29564,8.85E-06,0.18365
21,0.92,0.75423,1.3259,2658.1,3877.9,44.074,10.172,14.315,1313.8,-0.29569,8.85E-06,0.18366
21,0.93,0.76238,1.3117,2658.1,3878,44.03,10.172,14.315,1313.9,-0.29574,8.85E-06,0.18366
21,0.94,0.77053,1.2978,2658.1,3878,43.986,10.172,14.315,1313.9,-0.29579,8.85E-06,0.18367
21,0.95,0.77868,1.2842,2658.1,3878.1,43.942,10.172,14.315,1314,-0.29584,8.85E-06,0.18368
21,0.96,0.78683,1.2709,2658,3878.1,43.899,10.172,14.316,1314.1,-0.29589,8.85E-06,0.18369
21,0.97,0.79498,1.2579,2658,3878.1,43.856,10.172,14.316,1314.2,-0.29594,8.85E-06,0.1837
21,0.98,0.80313,1.2451,2658,3878.2,43.813,10.172,14.316,1314.3,-0.29599,8.85E-06,0.18371
21,0.99,0.81128,1.2326,2657.9,3878.2,43.771,10.172,14.316,1314.4,-0.29604,8.86E-06,0.18371
21,1,0.81942,1.2204,2657.9,3878.3,43.73,10.172,14.317,1314.5,-0.29609,8.86E-06,0.18372
22,0.01,0.0082144,121.74,2671,3888.4,62.782,10.168,14.292,1308.2,-0.29329,8.85E-06,0.18334
22,0.02,0.016428,60.872,2671,3888.4,59.923,10.168,14.293,1308.3,-0.29334,8.85E-06,0.18335
22,0.03,0.02464,40.584,2671,3888.5,58.25,10.168,14.293,1308.3,-0.29338,8.85E-06,0.18336
22,0.04,0.032852,30.44,2670.9,3888.5,57.064,10.168,14.293,1308.4,-0.29343,8.85E-06,0.18338
22,0.05,0.041062,24.353,2670.9,3888.6,56.143,10.168,14.293,1308.5,-0.29347,8.85E-06,0.18339
22,0.06,0.049272,20.296,2670.9,3888.6,55.391,10.168,14.294,1308.6,-0.29352,8.85E-06,0.1834
22,0.07,0.05748,17.397,2670.8,3888.7,54.755,10.168,14.294,1308.7,-0.29356,8.85E-06,0.18341
22,0.08,0.065688,15.224,2670.8,3888.7,54.205,10.168,14.294,1308.8,-0.29361,8.85E-06,0.18342
22,0.09,0.073894,13.533,2670.8,3888.7,53.719,10.168,14.295,1308.8,-0.29365,8.85E-06,0.18343
22,0.1,0.0821,12.18,2670.8,3888.8,53.284,10.169,14.295,1308.9,-0.2937,8.85E-06,0.18344
22,0.11,0.090305,11.074,2670.7,3888.8,52.891,10.169,14.295,1309,-0.29374,8.85E-06,0.18345
22,0.12,0.098509,10.151,2670.7,3888.9,52.532,10.169,14.295,1309.1,-0.29379,8.85E-06,0.18346
22,0.13,0.10671,9.3711,2670.7,3888.9,52.202,10.169,14.296,1309.2,-0.29383,8.85E-06,0.18347
22,0.14,0.11491,8.7022,2670.6,3889,51.896,10.169,14.296,1309.3,-0.29388,8.85E-06,0.18348
22,0.15,0.12311,8.1226,2670.6,3889,51.611,10.169,14.296,1309.4,-0.29393,8.86E-06,0.18349
22,0.16,0.13131,7.6153,2670.6,3889,51.345,10.169,14.297,1309.4,-0.29397,8.86E-06,0.18349
22,0.17,0.13951,7.1678,2670.6,3889.1,51.095,10.169,14.297,1309.5,-0.29402,8.86E-06,0.1835
22,0.18,0.14771,6.77,2670.5,3889.1,50.859,10.169,14.297,1309.6,-0.29406,8.86E-06,0.18351
22,0.19,0.15591,6.4141,2670.5,3889.2,50.636,10.169,14.297,1309.7,-0.29411,8.86E-06,0.18352
22,0.2,0.1641,6.0937,2670.5,3889.2,50.424,10.169,14.298,1309.8,-0.29415,8.86E-06,0.18353
22,0.21,0.1723,5.8039,2670.4,3889.2,50.223,10.169,14.298,1309.9,-0.2942,8.86E-06,0.18354
22,0.22,0.18049,5.5404,2670.4,3889.3,50.031,10.17,14.298,1310,-0.29425,8.86E-06,0.18355
22,0.23,0.18869,5.2998,2670.4,3889.3,49.848,10.17,14.299,1310,-0.29429,8.86E-06,0.18356
22,0.24,0.19688,5.0793,2670.3,3889.4,49.672,10.17,14.299,1310.1,-0.29434,8.86E-06,0.18357
22,0.25,0.20507,4.8764,2670.3,3889.4,49.503,10.17,14.299,1310.2,-0.29438,8.86E-06,0.18357
22,0.26,0.21326,4.6891,2670.3,3889.5,49.342,10.17,14.299,1310.3,-0.29443,8.86E-06,0.18358
22,0.27,0.22145,4.5157,2670.3,3889.5,49.186,10.17,14.3,1310.4,-0.29448,8.86E-06,0.18359
22,0.28,0.22964,4.3547,2670.2,3889.5,49.036,10.17,14.3,1310.5,-0.29452,8.86E-06,0.1836
22,0.29,0.23782,4.2048,2670.2,3889.6,48.891,10.17,14.3,1310.5,-0.29457,8.86E-06,0.18361
22,0.3,0.24601,4.0649,2670.2,3889.6,48.751,10.17,14.301,1310.6,-0.29461,8.86E-06,0.18362
22,0.31,0.2542,3.934,2670.1,3889.7,48.616,10.17,14.301,1310.7,-0.29466,8.86E-06,0.18363
22,0.32,0.26238,3.8113,2670.1,3889.7,48.485,10.17,14.301,1310.8,-0.29471,8.86E-06,0.18364
22,0.33,0.27056,3.696,2670.1,3889.8,48.358,10.17,14.301,1310.9,-0.29475,8.86E-06,0.18364
22,0.34,0.27875,3.5875,2670,3889.8,48.234,10.171,14.302,1311,-0.2948,8.86E-06,0.18365
22,0.35,0.28693,3.4852,2670,3889.8,48.115,10.171,14.302,1311.1,-0.29485,8.86E-06,0.18366
22,0.36,0.29511,3.3886,2670,3889.9,47.998,10.171,14.302,1311.1,-0.29489,8.86E-06,0.18367
22,0.37,0.30329,3.2972,2670,3889.9,47.885,10.171,14.303,1311.2,-0.29494,8.86E-06,0.18368
22,0.38,0.31147,3.2106,2669.9,3890,47.775,10.171,14.303,1311.3,-0.29499,8.86E-06,0.18369
22,0.39,0.31964,3.1285,2669.9,3890,47.668,10.171,14.303,1311.4,-0.29503,8.86E-06,0.1837
22,0.4,0.32782,3.0505,2669.9,3890,47.563,10.171,14.303,1311.5,-0.29508,8.86E-06,0.1837
22,0.41,0.336,2.9762,2669.8,3890.1,47.462,10.171,14.304,1311.6,-0.29513,8.86E-06,0.18371
22,0.42,0.34417,2.9055,2669.8,3890.1,47.362,10.171,14.304,1311.7,-0.29517,8.86E-06,0.18372
22,0.43,0.35234,2.8381,2669.8,3890.2,47.265,10.171,14.304,1311.7,-0.29522,8.86E-06,0.18373
22,0.44,0.36052,2.7738,2669.7,3890.2,47.17,10.171,14.305,1311.8,-0.29527,8.86E-06,0.18374
22,0.45,0.36869,2.7123,2669.7,3890.3,47.077,10.171,14.305,1311.9,-0.29531,8.86E-06,0.18375
22,0.46,0.37686,2.6535,2669.7,3890.3,46.986,10.172,14.305,1312,-0.29536,8.86E-06,0.18375
22,0.47,0.38503,2.5972,2669.7,3890.3,46.898,10.172,14.305,1312.1,-0.29541,8.86E-06,0.18376
22,0.48,0.3932,2.5432,2669.6,3890.4,46.811,10.172,14.306,1312.2,-0.29546,8.86E-06,0.18377
22,0.49,0.40137,2.4915,2669.6,3890.4,46.726,10.172,14.306,1312.2,-0.2955,8.86E-06,0.18378
22,0.5,0.40953,2.4418,2669.6,3890.5,46.642,10.172,14.306,1312.3,-0.29555,8.86E-06,0.18379
22,0.51,0.4177,2.3941,2669.5,3890.5,46.56,10.172,14.307,1312.4,-0.2956,8.86E-06,0.1838
22,0.52,0.42586,2.3482,2669.5,3890.6,46.48,10.172,14.307,1312.5,-0.29565,8.86E-06,0.1838
22,0.53,0.43403,2.304,2669.5,3890.6,46.402,10.172,14.307,1312.6,-0.29569,8.86E-06,0.18381
22,0.54,0.44219,2.2615,2669.4,3890.6,46.324,10.172,14.307,1312.7,-0.29574,8.86E-06,0.18382
22,0.55,0.45035,2.2205,2669.4,3890.7,46.249,10.172,14.308,1312.8,-0.29579,8.86E-06,0.18383
22,0.56,0.45852,2.181,2669.4,3890.7,46.174,10.172,14.308,1312.8,-0.29584,8.87E-06,0.18384
22,0.57,0.46668,2.1428,2669.4,3890.8,46.101,10.172,14.308,1312.9,-0.29588,8.87E-06,0.18385
22,0.58,0.47483,2.106,2669.3,3890.8,46.029,10.173,14.309,1313,-0.29593,8.87E-06,0.18385
22,0.59,0.48299,2.0704,2669.3,3890.9,45.959,10.173,14.309,1313.1,-0.29598,8.87E-06,0.18386
22,0.6,0.49115,2.036,2669.3,3890.9,45.889,10.173,14.309,1313.2,-0.29603,8.87E-06,0.18387
22,0.61,0.49931,2.0028,2669.2,3890.9,45.821,10.173,14.309,1313.3,-0.29607,8.87E-06,0.18388
22,0.62,0.50746,1.9706,2669.2,3891,45.754,10.173,14.31,1313.4,-0.29612,8.87E-06,0.18389
22,0.63,0.51562,1.9394,2669.2,3891,45.688,10.173,14.31,1313.4,-0.29617,8.87E-06,0.1839
22,0.64,0.52377,1.9092,2669.2,3891.1,45.623,10.173,14.31,1313.5,-0.29622,8.87E-06,0.1839
22,0.65,0.53192,1.88,2669.1,3891.1,45.559,10.173,14.311,1313.6,-0.29626,8.87E-06,0.18391
22,0.66,0.54007,1.8516,2669.1,3891.1,45.495,10.173,14.311,1313.7,-0.29631,8.87E-06,0.18392
22,0.67,0.54823,1.8241,2669.1,3891.2,45.433,10.173,14.311,1313.8,-0.29636,8.87E-06,0.18393
22,0.68,0.55637,1.7973,2669,3891.2,45.372,10.173,14.311,1313.9,-0.29641,8.87E-06,0.18394
22,0.69,0.56452,1.7714,2669,3891.3,45.312,10.173,14.312,1314,-0.29646,8.87E-06,0.18395
22,0.7,0.57267,1.7462,2669,3891.3,45.252,10.174,14.312,1314,-0.29651,8.87E-06,0.18395
22,0.71,0.58082,1.7217,2668.9,3891.4,45.194,10.174,14.312,1314.1,-0.29655,8.87E-06,0.18396
22,0.72,0.58896,1.6979,2668.9,3891.4,45.136,10.174,14.312,1314.2,-0.2966,8.87E-06,0.18397
22,0.73,0.59711,1.6747,2668.9,3891.4,45.079,10.174,14.313,1314.3,-0.29665,8.87E-06,0.18398
22,0.74,0.60525,1.6522,2668.9,3891.5,45.023,10.174,14.313,1314.4,-0.2967,8.87E-06,0.18399
22,0.75,0.6134,1.6303,2668.8,3891.5,44.967,10.174,14.313,1314.5,-0.29675,8.87E-06,0.18399
22,0.76,0.62154,1.6089,2668.8,3891.6,44.913,10.174,14.314,1314.5,-0.2968,8.87E-06,0.184
22,0.77,0.62968,1.5881,2668.8,3891.6,44.859,10.174,14.314,1314.6,-0.29684,8.87E-06,0.18401
22,0.78,0.63782,1.5678,2668.7,3891.7,44.805,10.174,14.314,1314.7,-0.29689,8.87E-06,0.18402
22,0.79,0.64596,1.5481,2668.7,3891.7,44.753,10.174,14.314,1314.8,-0.29694,8.87E-06,0.18403
22,0.8,0.6541,1.5288,2668.7,3891.7,44.701,10.174,14.315,1314.9,-0.29699,8.87E-06,0.18404
22,0.81,0.66223,1.51,2668.6,3891.8,44.649,10.174,14.315,1315,-0.29704,8.87E-06,0.18404
22,0.82,0.67037,1.4917,2668.6,3891.8,44.599,10.175,14.315,1315.1,-0.29709,8.87E-06,0.18405
22,0.83,0.6785,1.4738,2668.6,3891.9,44.549,10.175,14.316,1315.1,-0.29714,8.87E-06,0.18406
22,0.84,0.68664,1.4564,2668.6,3891.9,44.499,10.175,14.316,1315.2,-0.29718,8.87E-06,0.18407
22,0.85,0.69477,1.4393,2668.5,3892,44.45,10.175,14.316,1315.3,-0.29723,8.87E-06,0.18408
22,0.86,0.7029,1.4227,2668.5,3892,44.402,10.175,14.316,1315.4,-0.29728,8.87E-06,0.18408
22,0.87,0.71104,1.4064,2668.5,3892,44.354,10.175,14.317,1315.5,-0.29733,8.87E-06,0.18409
22,0.88,0.71917,1.3905,2668.4,3892.1,44.307,10.175,14.317,1315.6,-0.29738,8.87E-06,0.1841
22,0.89,0.7273,1.375,2668.4,3892.1,44.26,10.175,14.317,1315.7,-0.29743,8.87E-06,0.18411
22,0.9,0.73542,1.3598,2668.4,3892.2,44.214,10.175,14.318,1315.7,-0.29748,8.87E-06,0.18412
22,0.91,0.74355,1.3449,2668.4,3892.2,44.168,10.175,14.318,1315.8,-0.29753,8.87E-06,0.18413
22,0.92,0.75168,1.3304,2668.3,3892.3,44.123,10.175,14.318,1315.9,-0.29758,8.87E-06,0.18413
22,0.93,0.7598,1.3161,2668.3,3892.3,44.078,10.175,14.318,1316,-0.29762,8.87E-06,0.18414
22,0.94,0.76793,1.3022,2668.3,3892.3,44.034,10.176,14.319,1316.1,-0.29767,8.87E-06,0.18415
22,0.95,0.77605,1.2886,2668.2,3892.4,43.99,10.176,14.319,1316.2,-0.29772,8.87E-06,0.18416
22,0.96,0.78418,1.2752,2668.2,3892.4,43.947,10.176,14.319,1316.2,-0.29777,8.87E-06,0.18417
22,0.97,0.7923,1.2622,2668.2,3892.5,43.904,10.176,14.32,1316.3,-0.29782,8.88E-06,0.18417
22,0.98,0.80042,1.2493,2668.1,3892.5,43.862,10.176,14.32,1316.4,-0.29787,8.88E-06,0.18418
22,0.99,0.80854,1.2368,2668.1,3892.6,43.82,10.176,14.32,1316.5,-0.29792,8.88E-06,0.18419
22,1,0.81666,1.2245,2668.1,3892.6,43.778,10.176,14.32,1316.6,-0.29797,8.88E-06,0.1842
23,0.01,0.0081866,122.15,2681.2,3902.7,62.83,10.171,14.296,1310.3,-0.29521,8.87E-06,0.18382
23,0.02,0.016372,61.079,2681.2,3902.7,59.971,10.172,14.296,1310.4,-0.29525,8.87E-06,0.18383
23,0.03,0.024557,40.722,2681.1,3902.8,58.299,10.172,14.297,1310.5,-0.2953,8.87E-06,0.18384
23,0.04,0.032741,30.543,2681.1,3902.8,57.112,10.172,14.297,1310.6,-0.29534,8.87E-06,0.18386
23,0.05,0.040924,24.436,2681.1,3902.9,56.192,10.172,14.297,1310.7,-0.29539,8.87E-06,0.18387
23,0.06,0.049105,20.364,2681,3902.9,55.44,10.172,14.297,1310.7,-0.29543,8.87E-06,0.18388
23,0.07,0.057286,17.456,2681,3903,54.804,10.172,14.298,1310.8,-0.29548,8.87E-06,0.18389
23,0.08,0.065466,15.275,2681,3903,54.253,10.172,14.298,1310.9,-0.29552,8.87E-06,0.1839
23,0.09,0.073645,13.579,2681,3903,53.767,10.172,14.298,1311,-0.29557,8.87E-06,0.18391
23,0.1,0.081823,12.222,2680.9,3903.1,53.332,10.172,14.299,1311.1,-0.29561,8.87E-06,0.18392
23,0.11,0.09,11.111,2680.9,3903.1,52.939,10.172,14.299,1311.2,-0.29566,8.87E-06,0.18393
23,0.12,0.098176,10.186,2680.9,3903.2,52.58,10.172,14.299,1311.2,-0.2957,8.87E-06,0.18394
23,0.13,0.10635,9.4028,2680.8,3903.2,52.25,10.172,14.299,1311.3,-0.29575,8.88E-06,0.18395
23,0.14,0.11453,8.7317,2680.8,3903.2,51.944,10.173,14.3,1311.4,-0.29579,8.88E-06,0.18395
23,0.15,0.1227,8.1501,2680.8,3903.3,51.66,10.173,14.3,1311.5,-0.29584,8.88E-06,0.18396
23,0.16,0.13087,7.6411,2680.8,3903.3,51.393,10.173,14.3,1311.6,-0.29588,8.88E-06,0.18397
23,0.17,0.13904,7.1921,2680.7,3903.4,51.143,10.173,14.301,1311.7,-0.29593,8.88E-06,0.18398
23,0.18,0.14721,6.7929,2680.7,3903.4,50.907,10.173,14.301,1311.8,-0.29597,8.88E-06,0.18399
23,0.19,0.15538,6.4358,2680.7,3903.5,50.684,10.173,14.301,1311.8,-0.29602,8.88E-06,0.184
23,0.2,0.16355,6.1143,2680.6,3903.5,50.473,10.173,14.301,1311.9,-0.29606,8.88E-06,0.18401
23,0.21,0.17172,5.8235,2680.6,3903.5,50.271,10.173,14.302,1312,-0.29611,8.88E-06,0.18402
23,0.22,0.17988,5.5592,2680.6,3903.6,50.079,10.173,14.302,1312.1,-0.29615,8.88E-06,0.18403
23,0.23,0.18805,5.3178,2680.5,3903.6,49.896,10.173,14.302,1312.2,-0.2962,8.88E-06,0.18404
23,0.24,0.19621,5.0965,2680.5,3903.7,49.72,10.173,14.303,1312.3,-0.29624,8.88E-06,0.18404
23,0.25,0.20438,4.8929,2680.5,3903.7,49.552,10.173,14.303,1312.4,-0.29629,8.88E-06,0.18405
23,0.26,0.21254,4.705,2680.5,3903.8,49.39,10.174,14.303,1312.4,-0.29634,8.88E-06,0.18406
23,0.27,0.2207,4.531,2680.4,3903.8,49.234,10.174,14.303,1312.5,-0.29638,8.88E-06,0.18407
23,0.28,0.22886,4.3694,2680.4,3903.8,49.084,10.174,14.304,1312.6,-0.29643,8.88E-06,0.18408
23,0.29,0.23702,4.219,2680.4,3903.9,48.939,10.174,14.304,1312.7,-0.29647,8.88E-06,0.18409
23,0.3,0.24518,4.0786,2680.3,3903.9,48.799,10.174,14.304,1312.8,-0.29652,8.88E-06,0.1841
23,0.31,0.25334,3.9473,2680.3,3904,48.664,10.174,14.305,1312.9,-0.29656,8.88E-06,0.18411
23,0.32,0.26149,3.8242,2680.3,3904,48.533,10.174,14.305,1312.9,-0.29661,8.88E-06,0.18411
23,0.33,0.26965,3.7085,2680.2,3904.1,48.406,10.174,14.305,1313,-0.29666,8.88E-06,0.18412
23,0.34,0.27781,3.5996,2680.2,3904.1,48.283,10.174,14.305,1313.1,-0.2967,8.88E-06,0.18413
23,0.35,0.28596,3.497,2680.2,3904.1,48.163,10.174,14.306,1313.2,-0.29675,8.88E-06,0.18414
23,0.36,0.29411,3.4001,2680.2,3904.2,48.047,10.174,14.306,1313.3,-0.29679,8.88E-06,0.18415
23,0.37,0.30226,3.3084,2680.1,3904.2,47.934,10.174,14.306,1313.4,-0.29684,8.88E-06,0.18416
23,0.38,0.31042,3.2215,2680.1,3904.3,47.824,10.175,14.307,1313.5,-0.29689,8.88E-06,0.18417
23,0.39,0.31857,3.1391,2680.1,3904.3,47.716,10.175,14.307,1313.5,-0.29693,8.88E-06,0.18417
23,0.4,0.32671,3.0608,2680,3904.4,47.612,10.175,14.307,1313.6,-0.29698,8.88E-06,0.18418
23,0.41,0.33486,2.9863,2680,3904.4,47.51,10.175,14.307,1313.7,-0.29703,8.88E-06,0.18419
23,0.42,0.34301,2.9154,2680,3904.4,47.41,10.175,14.308,1313.8,-0.29707,8.88E-06,0.1842
23,0.43,0.35116,2.8477,2680,3904.5,47.313,10.175,14.308,1313.9,-0.29712,8.88E-06,0.18421
23,0.44,0.3593,2.7832,2679.9,3904.5,47.218,10.175,14.308,1314,-0.29717,8.88E-06,0.18422
23,0.45,0.36745,2.7215,2679.9,3904.6,47.126,10.175,14.308,1314,-0.29721,8.88E-06,0.18422
23,0.46,0.37559,2.6625,2679.9,3904.6,47.035,10.175,14.309,1314.1,-0.29726,8.88E-06,0.18423
23,0.47,0.38373,2.606,2679.8,3904.6,46.946,10.175,14.309,1314.2,-0.29731,8.88E-06,0.18424
23,0.48,0.39187,2.5518,2679.8,3904.7,46.859,10.175,14.309,1314.3,-0.29735,8.88E-06,0.18425
23,0.49,0.40001,2.4999,2679.8,3904.7,46.774,10.175,14.31,1314.4,-0.2974,8.88E-06,0.18426
23,0.5,0.40815,2.4501,2679.7,3904.8,46.691,10.176,14.31,1314.5,-0.29745,8.88E-06,0.18427
23,0.51,0.41629,2.4022,2679.7,3904.8,46.609,10.176,14.31,1314.6,-0.29749,8.88E-06,0.18427
23,0.52,0.42443,2.3561,2679.7,3904.9,46.529,10.176,14.31,1314.6,-0.29754,8.88E-06,0.18428
23,0.53,0.43257,2.3118,2679.7,3904.9,46.45,10.176,14.311,1314.7,-0.29759,8.88E-06,0.18429
23,0.54,0.4407,2.2691,2679.6,3904.9,46.373,10.176,14.311,1314.8,-0.29763,8.89E-06,0.1843
23,0.55,0.44884,2.228,2679.6,3905,46.297,10.176,14.311,1314.9,-0.29768,8.89E-06,0.18431
23,0.56,0.45697,2.1883,2679.6,3905,46.223,10.176,14.312,1315,-0.29773,8.89E-06,0.18432
23,0.57,0.4651,2.1501,2679.5,3905.1,46.149,10.176,14.312,1315.1,-0.29777,8.89E-06,0.18432
23,0.58,0.47323,2.1131,2679.5,3905.1,46.078,10.176,14.312,1315.2,-0.29782,8.89E-06,0.18433
23,0.59,0.48137,2.0774,2679.5,3905.2,46.007,10.176,14.312,1315.2,-0.29787,8.89E-06,0.18434
23,0.6,0.4895,2.0429,2679.5,3905.2,45.938,10.176,14.313,1315.3,-0.29792,8.89E-06,0.18435
23,0.61,0.49762,2.0095,2679.4,3905.2,45.869,10.176,14.313,1315.4,-0.29796,8.89E-06,0.18436
23,0.62,0.50575,1.9773,2679.4,3905.3,45.802,10.177,14.313,1315.5,-0.29801,8.89E-06,0.18437
23,0.63,0.51388,1.946,2679.4,3905.3,45.736,10.177,14.314,1315.6,-0.29806,8.89E-06,0.18437
23,0.64,0.52201,1.9157,2679.3,3905.4,45.671,10.177,14.314,1315.7,-0.2981,8.89E-06,0.18438
23,0.65,0.53013,1.8863,2679.3,3905.4,45.607,10.177,14.314,1315.7,-0.29815,8.89E-06,0.18439
23,0.66,0.53826,1.8579,2679.3,3905.5,45.544,10.177,14.314,1315.8,-0.2982,8.89E-06,0.1844
23,0.67,0.54638,1.8302,2679.2,3905.5,45.482,10.177,14.315,1315.9,-0.29825,8.89E-06,0.18441
23,0.68,0.5545,1.8034,2679.2,3905.5,45.421,10.177,14.315,1316,-0.29829,8.89E-06,0.18442
23,0.69,0.56262,1.7774,2679.2,3905.6,45.36,10.177,14.315,1316.1,-0.29834,8.89E-06,0.18442
23,0.7,0.57074,1.7521,2679.2,3905.6,45.301,10.177,14.316,1316.2,-0.29839,8.89E-06,0.18443
23,0.71,0.57886,1.7275,2679.1,3905.7,45.242,10.177,14.316,1316.3,-0.29844,8.89E-06,0.18444
